file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260415_104533_950412d9_result.json,yes,294,yes,71,yes,con thinking,21,0,Philadelphia,single,vocational diploma,unemployed,transgender,cooking;reading novels;cinema;photography;videogames,native-born American,not applicable,low,11,low,14,high,98,low,7,low,18,PhD,lower secondary,with good mental health,Agnostic,homosexual,You spend several hours daily on social media
20260415_104533_result.json,yes,401,yes,150,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260415_104539_19b1d486_result.json,yes,292,yes,81,yes,con thinking,27,1,New York,in a relationship,lower secondary,unemployed,man,classical music;volunteering;painting;cinema,native-born American,not applicable,low,11,high,77,moderate,34,moderate,65,high,77,master's degree,PhD,normal,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260415_104540_74ea96fe_result.json,yes,294,yes,107,yes,con thinking,32,2,Milan,married,bachelor's degree,unemployed,woman,running;gardening,native-born Italian,not applicable,low,29,low,9,high,67,high,79,low,24,master's degree,bachelor's degree,creative,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260415_104544_19db22cd_result.json,yes,295,yes,76,yes,con thinking,59,1,Chicago,in a relationship,lower secondary,unemployed,man,cinema;running;knitting;board games;volunteering,native-born American,not applicable,moderate,38,low,13,moderate,47,low,32,moderate,40,PhD,PhD,curious,Islam,heterosexual,You have no social media
20260415_104547_80e19333_result.json,yes,289,yes,71,yes,con thinking,59,1,New York,single,primary school,employed full-time,transgender,football (calcio);cycling;running;classical music;photography,native-born American,electrician,low,24,high,88,low,12,moderate,58,low,3,vocational diploma,no formal education,depressed,Christianity,heterosexual,You have no social media
20260415_104547_result.json,yes,352,yes,239,yes,con thinking,30,2,Bari,married,master's degree,employed full-time,man,board games;painting;videogames;birdwatching,native-born Italian,civil servant,low,12,low,5,low,19,low,9,moderate,60,PhD,PhD,with good mental health,Hinduism,heterosexual,You spend a few times monthly on social media
20260415_104548_44270ca4_result.json,yes,332,yes,100,yes,con thinking,61,3,Rome,widowed,lower secondary,employed part-time,man,running;baking;knitting;rock climbing;yoga,native-born Italian,delivery driver,high,98,low,11,low,28,low,9,high,78,primary school,primary school,anxious,Judaism,heterosexual,You spend roughly one hour daily on social media
20260415_104549_ce94e259_result.json,yes,306,yes,84,yes,con thinking,55,0,Bologna,married,PhD,employed full-time,genderqueer,reading novels;travel;board games;videogames;cooking,immigrant,school teacher,low,2,low,20,low,12,high,70,low,26,bachelor's degree,primary school,depressed,Atheist,heterosexual,You spend roughly one hour daily on social media
20260415_104558_2e283223_result.json,yes,279,yes,87,yes,con thinking,50,2,Milan,in a relationship,upper secondary,employed full-time,woman,volunteering;videogames;cinema;baking,native-born Italian,mechanic,moderate,39,high,90,high,100,high,75,low,12,primary school,upper secondary,with good mental health,Agnostic,heterosexual,You have no social media
20260415_104558_e2f48e32_result.json,yes,294,yes,75,yes,con thinking,74,2,New York,married,lower secondary,retired,man,classical music;gardening;travel,native-born American,not applicable,low,4,moderate,66,moderate,51,moderate,48,moderate,36,primary school,primary school,depressed,Islam,homosexual,You spend roughly one hour daily on social media
20260415_104601_bc895f77_result.json,yes,247,yes,68,yes,con thinking,75,4,Los Angeles,married,upper secondary,retired,woman,hiking;yoga;baking;cinema;volunteering,native-born American,not applicable,low,25,moderate,57,moderate,58,high,74,moderate,46,PhD,primary school,normal,Islam,homosexual,You have no social media
20260415_104601_result.json,yes,371,yes,204,yes,con thinking,24,2,Bologna,married,bachelor's degree,full-time student,man,baking;photography;videogames,native-born Italian,not applicable,moderate,57,low,2,low,28,moderate,65,low,3,vocational diploma,primary school,creative,Islam,heterosexual,You spend a few times monthly on social media
20260415_104610_17bcfe7c_result.json,yes,270,yes,75,yes,con thinking,75,4,Rome,widowed,lower secondary,retired,woman,baking;painting,native-born Italian,not applicable,low,0,high,67,moderate,62,moderate,43,moderate,43,bachelor's degree,no formal education,normal,Atheist,heterosexual,You spend a few times monthly on social media
20260415_104612_result.json,yes,383,yes,106,yes,con thinking,89,2,New York,married,lower secondary,retired,genderfluid,reading novels;cinema,native-born American,not applicable,low,8,high,84,high,99,low,13,moderate,38,no formal education,lower secondary,normal,Islam,heterosexual,You have no social media
20260415_104613_f2f13d4f_result.json,yes,330,yes,113,yes,con thinking,55,3,Rome,divorced,bachelor's degree,employed full-time,woman,knitting;painting;birdwatching,native-born Italian,civil servant,low,4,low,32,moderate,65,moderate,55,moderate,55,bachelor's degree,bachelor's degree,curious,Agnostic,heterosexual,You spend roughly one hour daily on social media
20260415_104614_a0fe89ab_result.json,yes,305,yes,71,yes,con thinking,84,2,Philadelphia,married,master's degree,retired,woman,volunteering;photography;painting,native-born American,not applicable,moderate,66,low,17,moderate,37,high,69,high,91,no formal education,master's degree,depressed,Atheist,bisexual,You spend roughly a few times weekly on social media
20260415_104616_7ad6b72c_result.json,yes,328,yes,114,yes,con thinking,58,2,Kansas City,divorced,master's degree,employed part-time,transgender,hiking;cycling;birdwatching,native-born American,doctor,low,32,low,13,high,96,low,1,moderate,43,master's degree,upper secondary,depressed,Christianity,heterosexual,You have no social media
20260415_104624_852c76f9_result.json,yes,308,yes,75,yes,con thinking,37,2,New York,divorced,no formal education,employed full-time,man,knitting;football (calcio);gardening;reading novels;classical music,native-born American,carpenter,moderate,47,low,22,high,69,low,31,moderate,52,bachelor's degree,bachelor's degree,creative,Christianity,bisexual,You spend roughly a few times weekly on social media
20260415_104626_bbb1a46d_result.json,yes,359,yes,103,yes,con thinking,36,0,Philadelphia,married,upper secondary,employed full-time,man,cooking;baking;rock climbing,immigrant,cleaner,high,98,low,26,moderate,50,moderate,42,moderate,62,upper secondary,master's degree,creative,Christianity,heterosexual,You spend roughly one hour daily on social media
20260415_104628_result.json,yes,418,yes,215,yes,con thinking,76,3,Lecce,married,lower secondary,retired,woman,running;hiking;cooking;cycling;cinema,native-born Italian,not applicable,high,76,low,13,low,22,moderate,61,low,0,upper secondary,lower secondary,normal,Judaism,heterosexual,You have no social media
20260415_104630_44b56ea2_result.json,yes,346,yes,71,yes,con thinking,44,1,Kansas City,married,lower secondary,unemployed,non-binary,running;birdwatching,native-born American,not applicable,high,99,high,76,moderate,58,moderate,65,high,100,vocational diploma,vocational diploma,anxious,Buddhism,heterosexual,You spend several hours daily on social media
20260415_104630_89468278_result.json,yes,348,yes,95,yes,con thinking,59,2,Philadelphia,single,upper secondary,employed full-time,man,baking;rock climbing,native-born American,mechanic,high,82,high,72,high,85,moderate,36,low,25,vocational diploma,bachelor's degree,with good mental health,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260415_104636_02f6e04c_result.json,yes,318,yes,83,yes,con thinking,20,0,Milan,single,vocational diploma,employed part-time,man,hiking;football (calcio);yoga;cycling,immigrant,delivery driver,high,78,high,79,high,73,moderate,65,moderate,37,no formal education,no formal education,curious,Judaism,bisexual,You spend roughly a few times weekly on social media
20260415_104641_bb716fc1_result.json,yes,326,yes,83,yes,con thinking,26,2,Chicago,in a relationship,bachelor's degree,employed full-time,genderqueer,knitting;board games;cooking,immigrant,startup founder,moderate,65,moderate,63,moderate,36,high,71,moderate,61,lower secondary,bachelor's degree,with good mental health,Christianity,heterosexual,You spend several hours daily on social media
20260415_104641_result.json,yes,380,yes,198,yes,con thinking,28,1,Kansas City,married,lower secondary,employed full-time,man,running;hiking;birdwatching;videogames,immigrant,barista,low,10,moderate,33,moderate,38,high,86,moderate,51,upper secondary,primary school,anxious,Buddhism,bisexual,You spend a few times monthly on social media
20260415_104642_109bf0af_result.json,yes,274,yes,74,yes,con thinking,21,0,Kansas City,single,bachelor's degree,full-time student,man,volunteering;yoga,native-born American,not applicable,moderate,62,low,9,low,10,moderate,47,moderate,39,vocational diploma,primary school,with good mental health,Islam,heterosexual,You spend several hours daily on social media
20260415_104642_a41df098_result.json,yes,337,yes,88,yes,con thinking,71,1,Bologna,married,bachelor's degree,retired,woman,board games;running;baking;painting;reading novels,native-born Italian,not applicable,low,12,high,89,high,70,low,21,low,6,no formal education,upper secondary,depressed,Christianity,heterosexual,You spend several hours daily on social media
20260415_104649_9e9f5d6a_result.json,yes,272,yes,62,yes,con thinking,76,1,Milan,married,vocational diploma,retired,man,board games;volunteering,native-born Italian,not applicable,moderate,47,high,78,low,24,low,28,low,8,upper secondary,bachelor's degree,curious,Agnostic,heterosexual,You have no social media
20260415_104650_result.json,yes,294,yes,100,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260415_104653_c7f5e93f_result.json,yes,352,yes,83,yes,con thinking,78,1,Washington DC,widowed,master's degree,retired,genderqueer,birdwatching;volunteering,native-born American,not applicable,high,86,moderate,61,high,95,high,97,high,99,primary school,PhD,curious,Judaism,heterosexual,You have no social media
20260415_104658_result.json,yes,145,yes,121,yes,con thinking,24,0,Rome,single,lower secondary,self-employed,woman,running;photography;board games,native-born Italian,mechanic,low,30,high,94,low,6,low,25,high,73,no formal education,vocational diploma,creative,Islam,bisexual,You spend roughly one hour daily on social media
20260415_104659_2583ccb3_result.json,yes,322,yes,105,yes,con thinking,59,1,Los Angeles,married,upper secondary,self-employed,woman,board games;volunteering,native-born American,fitness trainer,moderate,54,high,72,high,78,high,85,low,30,bachelor's degree,upper secondary,with good mental health,Hinduism,heterosexual,You spend a few times monthly on social media
20260415_104700_d467410b_result.json,yes,370,yes,97,yes,con thinking,85,1,Chicago,single,bachelor's degree,retired,woman,classical music;football (calcio);photography;board games,native-born American,not applicable,low,12,low,4,high,94,moderate,37,moderate,40,primary school,primary school,depressed,Christianity,heterosexual,You spend roughly one hour daily on social media
20260415_104703_31f57ea2_result.json,yes,324,yes,75,yes,con thinking,42,2,Chicago,single,no formal education,self-employed,transgender,rock climbing;baking;gardening;cycling;birdwatching,native-born American,waiter/waitress,high,88,high,81,high,92,high,68,moderate,34,vocational diploma,primary school,curious,Christianity,heterosexual,You have no social media
20260415_104707_107f4250_result.json,yes,327,yes,87,yes,con thinking,38,2,Rome,in a relationship,lower secondary,employed full-time,woman,rock climbing;cinema;yoga,native-born Italian,carpenter,high,81,high,96,low,15,moderate,47,moderate,59,PhD,master's degree,with good mental health,Atheist,heterosexual,You spend a few times monthly on social media
20260415_104707_f0c682bb_result.json,yes,295,yes,73,yes,con thinking,18,0,Kansas City,single,vocational diploma,unemployed,man,reading novels;running,native-born American,not applicable,low,10,moderate,60,high,81,moderate,33,high,90,no formal education,master's degree,curious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260415_104710_result.json,yes,408,yes,96,yes,con thinking,62,2,Los Angeles,married,vocational diploma,employed part-time,man,football (calcio);rock climbing,native-born American,barista,low,18,low,2,low,30,moderate,66,moderate,63,primary school,vocational diploma,curious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260415_104711_9d6f86ef_result.json,yes,316,yes,114,yes,con thinking,62,2,Rome,widowed,vocational diploma,employed part-time,woman,football (calcio);painting;yoga,immigrant,barista,moderate,59,high,92,high,98,low,29,high,90,master's degree,primary school,creative,Islam,heterosexual,You spend roughly a few times weekly on social media
20260415_104717_result.json,yes,120,yes,107,yes,con thinking,70,3,Bologna,in a relationship,upper secondary,retired,man,running;reading novels;board games;travel,native-born Italian,not applicable,moderate,40,low,19,high,99,moderate,65,high,86,bachelor's degree,master's degree,anxious,Christianity,heterosexual,You spend a few times monthly on social media
20260415_104719_64024720_result.json,yes,345,yes,84,yes,con thinking,31,1,Bari,single,lower secondary,employed full-time,man,rock climbing;cooking;painting,native-born Italian,carpenter,high,68,moderate,36,low,32,high,81,high,75,bachelor's degree,lower secondary,depressed,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260415_104721_457962f1_result.json,yes,353,yes,83,yes,con thinking,32,4,Bologna,married,no formal education,self-employed,man,baking;rock climbing;knitting;birdwatching;classical music,native-born Italian,electrician,high,86,high,89,low,18,low,20,high,70,lower secondary,lower secondary,depressed,Islam,heterosexual,You spend roughly one hour daily on social media
20260415_104726_b7f70ad1_result.json,yes,324,yes,76,yes,con thinking,68,1,Philadelphia,married,bachelor's degree,unemployed,man,running;videogames;gardening;cooking,native-born American,not applicable,moderate,52,high,95,moderate,46,low,4,high,75,lower secondary,bachelor's degree,anxious,Atheist,heterosexual,You have no social media
20260415_104727_3f7be1af_result.json,yes,341,yes,100,yes,con thinking,74,1,Bologna,divorced,master's degree,retired,woman,photography;knitting;cinema;rock climbing,immigrant,not applicable,moderate,55,low,23,high,84,low,28,high,88,upper secondary,primary school,normal,Islam,heterosexual,You have no social media
20260415_104727_84db5e22_result.json,yes,253,yes,87,yes,con thinking,54,3,Chicago,married,upper secondary,unemployed,man,classical music;volunteering;baking;videogames;board games,native-born American,not applicable,moderate,61,moderate,42,high,90,moderate,35,high,72,vocational diploma,PhD,depressed,Christianity,asexual,You spend a few times monthly on social media
20260415_104731_e79af905_result.json,yes,294,yes,61,yes,con thinking,45,1,Milan,single,upper secondary,employed part-time,man,cinema;birdwatching;rock climbing,immigrant,mechanic,low,32,high,95,moderate,65,moderate,66,moderate,38,no formal education,upper secondary,anxious,Atheist,asexual,You spend roughly a few times weekly on social media
20260415_104732_6bfea70f_result.json,yes,321,yes,63,yes,con thinking,18,0,Washington DC,single,upper secondary,full-time student,woman,cycling;hiking;board games;travel;photography,immigrant,not applicable,high,92,moderate,59,moderate,65,moderate,36,high,76,lower secondary,no formal education,anxious,Atheist,bisexual,You spend roughly a few times weekly on social media
20260415_104733_result.json,yes,422,yes,269,yes,con thinking,62,1,Naples,married,vocational diploma,employed full-time,man,hiking;baking;gardening;volunteering,native-born Italian,waiter/waitress,moderate,57,low,29,moderate,37,low,2,high,99,master's degree,master's degree,with good mental health,Atheist,heterosexual,You spend roughly one hour daily on social media
20260415_104734_37f7dbb1_result.json,yes,275,yes,67,yes,con thinking,73,0,Milan,in a relationship,vocational diploma,retired,non-binary,photography;gardening;cinema;birdwatching,native-born Italian,not applicable,high,100,low,15,moderate,38,high,82,low,25,no formal education,upper secondary,depressed,Islam,heterosexual,You spend roughly a few times weekly on social media
20260415_104743_71dd9bf6_result.json,yes,286,yes,68,yes,con thinking,90,0,Naples,single,lower secondary,retired,woman,hiking;videogames;cooking,native-born Italian,not applicable,high,92,high,89,moderate,51,low,20,high,87,master's degree,lower secondary,normal,Christianity,heterosexual,You spend several hours daily on social media
20260415_104746_945a0130_result.json,yes,300,yes,66,yes,con thinking,66,0,Bologna,divorced,vocational diploma,retired,man,hiking;classical music;football (calcio),immigrant,not applicable,moderate,43,high,76,low,24,moderate,52,moderate,62,bachelor's degree,no formal education,anxious,Islam,heterosexual,You spend a few times monthly on social media
20260415_104748_result.json,yes,461,yes,179,yes,con thinking,72,2,Rome,married,master's degree,employed part-time,woman,cycling;baking;yoga;running;birdwatching,native-born Italian,electrician,low,26,low,3,moderate,35,low,23,high,98,vocational diploma,primary school,creative,Christianity,heterosexual,You spend several hours daily on social media
20260415_104752_1ae7b139_result.json,yes,290,yes,83,yes,con thinking,77,1,Kansas City,widowed,lower secondary,retired,woman,hiking;gardening,native-born American,not applicable,high,84,low,7,high,68,low,7,low,26,no formal education,vocational diploma,depressed,Atheist,bisexual,You spend several hours daily on social media
20260415_104753_a1d898a2_result.json,yes,306,yes,108,yes,con thinking,55,2,Bari,married,vocational diploma,self-employed,woman,painting;baking;reading novels,native-born Italian,cleaner,moderate,51,moderate,41,high,88,low,12,high,82,lower secondary,lower secondary,curious,Christianity,heterosexual,You spend a few times monthly on social media
20260415_104753_fe1b60e4_result.json,yes,321,yes,71,yes,con thinking,35,1,New York,married,bachelor's degree,employed full-time,non-binary,reading novels;gardening;travel;volunteering,native-born American,electrician,high,76,moderate,33,low,30,moderate,61,low,5,vocational diploma,vocational diploma,creative,Hinduism,heterosexual,You spend a few times monthly on social media
20260415_104756_f906a25e_result.json,yes,274,yes,62,yes,con thinking,58,1,Los Angeles,in a relationship,bachelor's degree,self-employed,man,football (calcio);travel;reading novels;photography;birdwatching,native-born American,software developer,low,6,high,73,moderate,44,high,88,low,0,PhD,bachelor's degree,normal,Atheist,bisexual,You spend roughly one hour daily on social media
20260415_104757_3b63bef4_result.json,yes,302,yes,87,yes,con thinking,28,0,Naples,in a relationship,bachelor's degree,self-employed,woman,gardening;reading novels,native-born Italian,software developer,low,14,moderate,40,low,23,high,96,moderate,52,vocational diploma,lower secondary,depressed,Hinduism,heterosexual,You have no social media
20260415_104759_result.json,yes,374,yes,116,yes,con thinking,34,2,Naples,married,primary school,employed full-time,man,cooking;gardening;videogames;photography,native-born Italian,waiter/waitress,high,84,high,85,high,72,low,32,moderate,35,lower secondary,vocational diploma,anxious,Islam,heterosexual,You spend roughly one hour daily on social media
20260415_104800_701b8e15_result.json,yes,315,yes,75,yes,con thinking,37,1,Milan,divorced,upper secondary,employed full-time,woman,painting;hiking,native-born Italian,fitness trainer,moderate,36,low,20,high,83,high,77,moderate,41,lower secondary,PhD,with good mental health,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260415_104811_7986da15_result.json,yes,375,yes,88,yes,con thinking,70,3,Milan,widowed,lower secondary,employed part-time,man,cinema;volunteering;painting;board games;photography,native-born Italian,cleaner,moderate,65,low,16,moderate,35,moderate,41,high,93,upper secondary,no formal education,normal,Agnostic,heterosexual,You spend a few times monthly on social media
20260415_104812_1da05d03_result.json,yes,292,yes,99,yes,con thinking,84,2,Philadelphia,married,vocational diploma,retired,woman,videogames;photography;yoga,native-born American,not applicable,high,93,high,83,low,28,low,12,low,0,vocational diploma,primary school,with good mental health,Hinduism,heterosexual,You spend several hours daily on social media
20260415_104813_result.json,yes,439,yes,142,yes,con thinking,23,0,Philadelphia,single,bachelor's degree,self-employed,non-binary,baking;painting;reading novels;videogames,native-born American,mechanic,high,86,low,16,low,25,high,69,low,28,bachelor's degree,primary school,normal,Atheist,asexual,You have no social media
20260415_104817_bbaa4545_result.json,yes,310,yes,70,yes,con thinking,38,2,Rome,married,upper secondary,employed full-time,man,rock climbing;volunteering,native-born Italian,barista,moderate,34,high,88,low,18,low,4,low,19,no formal education,lower secondary,anxious,Hinduism,heterosexual,You spend a few times monthly on social media
20260415_104819_5f81f52d_result.json,yes,276,yes,57,yes,con thinking,59,1,Washington DC,widowed,bachelor's degree,unemployed,woman,gardening;baking,native-born American,not applicable,high,74,low,21,low,17,moderate,42,high,69,upper secondary,vocational diploma,creative,Judaism,homosexual,You spend roughly a few times weekly on social media
20260415_104819_f3660dcb_result.json,yes,329,yes,74,yes,con thinking,45,0,Los Angeles,married,vocational diploma,employed full-time,woman,cycling;birdwatching;football (calcio),native-born American,fitness trainer,high,87,high,92,high,91,high,79,high,70,no formal education,bachelor's degree,normal,Atheist,heterosexual,You spend a few times monthly on social media
20260415_104820_eae042ef_result.json,yes,323,yes,82,yes,con thinking,35,0,Los Angeles,married,upper secondary,employed part-time,man,cooking;photography;painting;baking;hiking,native-born American,waiter/waitress,moderate,41,low,15,moderate,46,high,90,moderate,55,primary school,no formal education,depressed,Atheist,heterosexual,You spend a few times monthly on social media
20260415_104821_25c1bb62_result.json,yes,313,yes,73,yes,con thinking,53,3,Naples,married,vocational diploma,employed part-time,woman,hiking;running,native-born Italian,carpenter,moderate,59,high,70,moderate,52,low,7,low,5,bachelor's degree,vocational diploma,normal,Islam,heterosexual,You have no social media
20260415_104824_result.json,yes,321,yes,132,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260415_104828_80f110bd_result.json,yes,291,yes,100,yes,con thinking,43,1,Bologna,divorced,PhD,employed part-time,woman,gardening;painting;football (calcio);baking,immigrant,university professor,moderate,60,low,31,low,21,moderate,40,high,74,master's degree,no formal education,depressed,Christianity,homosexual,You spend roughly a few times weekly on social media
20260415_104838_bc83e04d_result.json,yes,341,yes,85,yes,con thinking,80,2,Philadelphia,divorced,lower secondary,retired,woman,board games;hiking,immigrant,not applicable,moderate,60,high,99,high,78,low,31,low,12,lower secondary,no formal education,normal,Islam,heterosexual,You spend several hours daily on social media
20260415_104838_d9bd7066_result.json,yes,318,yes,79,yes,con thinking,62,0,Rome,married,upper secondary,employed full-time,man,football (calcio);birdwatching;cooking;reading novels;hiking,native-born Italian,waiter/waitress,low,18,low,28,low,32,moderate,57,low,28,lower secondary,PhD,creative,Islam,heterosexual,You have no social media
20260415_104838_result.json,yes,448,yes,127,yes,con thinking,72,4,Rome,divorced,lower secondary,retired,woman,knitting;cooking;reading novels;yoga;volunteering,native-born Italian,not applicable,moderate,57,low,25,moderate,34,low,2,low,8,vocational diploma,no formal education,with good mental health,Atheist,bisexual,You spend several hours daily on social media
20260415_104841_de133ee8_result.json,yes,311,yes,60,yes,con thinking,79,0,Philadelphia,divorced,vocational diploma,retired,woman,travel;football (calcio),immigrant,not applicable,low,22,high,91,high,96,high,76,moderate,63,lower secondary,master's degree,anxious,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260415_104844_186f7f99_result.json,yes,292,yes,50,yes,con thinking,22,0,Bari,single,lower secondary,unemployed,man,hiking;rock climbing;classical music,native-born Italian,not applicable,low,19,moderate,36,low,3,low,6,low,10,lower secondary,upper secondary,anxious,Islam,bisexual,You spend roughly a few times weekly on social media
20260415_104845_46826668_result.json,yes,318,yes,92,yes,con thinking,83,4,New York,married,upper secondary,retired,transgender,baking;classical music,native-born American,not applicable,high,78,low,26,low,10,high,99,low,30,PhD,PhD,with good mental health,Christianity,heterosexual,You spend several hours daily on social media
20260415_104847_5008d9fe_result.json,yes,312,yes,88,yes,con thinking,72,0,Philadelphia,married,upper secondary,employed part-time,woman,knitting;cooking;hiking;gardening;rock climbing,native-born American,mechanic,low,7,low,29,moderate,33,moderate,64,low,20,lower secondary,upper secondary,curious,Christianity,asexual,You spend several hours daily on social media
20260415_104847_6ae6dd83_result.json,yes,309,yes,102,yes,con thinking,30,0,New York,single,upper secondary,employed full-time,woman,running;photography;cooking;videogames;gardening,native-born American,mechanic,low,15,moderate,52,high,81,low,16,high,68,lower secondary,upper secondary,depressed,Islam,heterosexual,You spend roughly a few times weekly on social media
20260415_104852_result.json,yes,441,yes,161,yes,con thinking,60,0,Bologna,divorced,upper secondary,self-employed,woman,videogames;yoga,native-born Italian,cleaner,low,31,moderate,66,high,90,moderate,37,moderate,49,master's degree,bachelor's degree,normal,Islam,heterosexual,You spend roughly a few times weekly on social media
20260415_104855_72da5dfd_result.json,yes,300,yes,104,yes,con thinking,79,2,Bologna,widowed,vocational diploma,retired,woman,gardening;cycling;photography;yoga;cinema,native-born Italian,not applicable,high,72,moderate,62,high,75,moderate,58,low,26,upper secondary,bachelor's degree,normal,Christianity,bisexual,You spend roughly one hour daily on social media
20260415_104903_result.json,yes,382,yes,103,yes,con thinking,71,2,New York,married,upper secondary,unemployed,agender,knitting;baking;hiking,immigrant,not applicable,high,77,low,7,high,69,low,19,moderate,34,no formal education,primary school,creative,Islam,heterosexual,You spend a few times monthly on social media
20260415_104905_67fd9c54_result.json,yes,319,yes,72,yes,con thinking,56,2,Kansas City,in a relationship,bachelor's degree,employed full-time,non-binary,knitting;gardening;volunteering;hiking,native-born American,data scientist,high,69,moderate,52,moderate,66,low,26,high,67,master's degree,upper secondary,normal,Atheist,homosexual,You spend roughly one hour daily on social media
20260415_104907_57aefd42_result.json,yes,294,yes,70,yes,con thinking,29,0,Los Angeles,single,master's degree,employed full-time,transgender,videogames;running;knitting;rock climbing,native-born American,hairdresser,high,81,high,72,high,83,high,83,high,90,upper secondary,no formal education,anxious,Islam,heterosexual,You have no social media
20260415_104909_c735bb6e_result.json,yes,281,yes,68,yes,con thinking,24,0,Washington DC,married,bachelor's degree,full-time student,woman,board games;knitting;hiking,native-born American,not applicable,moderate,46,low,11,high,100,low,5,high,100,lower secondary,PhD,normal,Christianity,heterosexual,You have no social media
20260415_104910_92089e29_result.json,yes,270,yes,69,yes,con thinking,25,2,Bari,in a relationship,bachelor's degree,full-time student,man,volunteering;yoga;birdwatching,native-born Italian,not applicable,low,22,high,82,moderate,64,moderate,42,moderate,42,lower secondary,master's degree,anxious,Buddhism,homosexual,You spend roughly one hour daily on social media
20260415_104910_d69ee14d_result.json,yes,260,yes,83,yes,con thinking,70,0,Milan,in a relationship,upper secondary,retired,woman,running;yoga;birdwatching;travel;hiking,native-born Italian,not applicable,moderate,60,low,8,high,71,low,15,moderate,62,lower secondary,primary school,depressed,Christianity,heterosexual,You have no social media
20260415_104919_935c69e9_result.json,yes,284,yes,83,yes,con thinking,50,3,Bari,divorced,upper secondary,employed full-time,woman,classical music;birdwatching;photography,native-born Italian,waiter/waitress,high,84,low,14,low,3,high,96,low,6,upper secondary,PhD,with good mental health,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260415_104930_result.json,yes,99,yes,100,yes,con thinking,68,1,Milan,married,upper secondary,retired,woman,cinema;football (calcio);birdwatching;running,native-born Italian,not applicable,high,86,moderate,45,low,18,low,6,high,96,lower secondary,no formal education,normal,Agnostic,heterosexual,You spend a few times monthly on social media
20260415_104932_deda8309_result.json,yes,306,yes,110,yes,con thinking,33,3,Washington DC,in a relationship,upper secondary,employed part-time,man,birdwatching;rock climbing,immigrant,delivery driver,moderate,46,high,71,moderate,51,low,14,high,82,vocational diploma,vocational diploma,normal,Islam,homosexual,You spend roughly a few times weekly on social media
20260415_104933_b9ac5e0b_result.json,yes,308,yes,66,yes,con thinking,56,4,Bologna,married,bachelor's degree,employed part-time,genderqueer,board games;knitting,native-born Italian,delivery driver,moderate,56,moderate,40,high,94,high,86,low,30,upper secondary,master's degree,curious,Islam,asexual,You have no social media
20260415_104934_59caf1bc_result.json,yes,299,yes,61,yes,con thinking,57,0,Kansas City,married,vocational diploma,employed full-time,woman,yoga;volunteering;knitting;cinema,native-born American,hairdresser,high,90,low,26,low,11,moderate,60,high,98,PhD,upper secondary,curious,Hinduism,heterosexual,You have no social media
20260415_104934_db12afdb_result.json,yes,330,yes,101,yes,con thinking,31,0,Los Angeles,divorced,upper secondary,employed part-time,woman,birdwatching;football (calcio),immigrant,barista,high,75,low,23,low,23,high,74,moderate,47,no formal education,no formal education,depressed,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260415_104935_a2f2e5b8_result.json,yes,289,yes,96,yes,con thinking,82,1,Bari,single,vocational diploma,employed part-time,genderqueer,reading novels;birdwatching;cooking;cinema,immigrant,electrician,high,93,moderate,55,high,88,low,25,low,17,primary school,PhD,normal,Islam,homosexual,You spend roughly a few times weekly on social media
20260415_104936_f5c5c6aa_result.json,yes,302,yes,94,yes,con thinking,45,2,Bari,widowed,upper secondary,employed full-time,man,birdwatching;running;board games;baking,native-born Italian,fitness trainer,low,6,moderate,63,moderate,39,low,26,high,70,primary school,primary school,normal,Islam,heterosexual,You have no social media
20260415_104940_result.json,yes,266,yes,149,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260415_104941_a8c15a71_result.json,yes,276,yes,47,yes,con thinking,51,1,Washington DC,widowed,master's degree,employed full-time,woman,birdwatching;board games,native-born American,translator,moderate,62,moderate,48,low,24,low,17,low,19,PhD,master's degree,curious,Islam,heterosexual,You have no social media
20260415_104945_dcbf61ff_result.json,yes,323,yes,92,yes,con thinking,57,1,Bologna,single,no formal education,employed full-time,woman,rock climbing;painting;knitting;baking,immigrant,cleaner,low,19,moderate,34,low,24,moderate,63,high,75,vocational diploma,PhD,depressed,Christianity,asexual,You spend a few times monthly on social media
